Periods,Total Consumption,AC,Dish washer,Washing Machine,Dryer,Water heater,TV,Microwave,Kettle,Lighting,Refrigerator
71,1.216776323144503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,1.20730389600042,0,0.0,0.0,0.0,0.0,0.0,0.983,0.0,0.0,0.14
73,1.284313498496473,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
74,1.223173286930118,0,0.99098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,1.227355917097635,0,1.00148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,1.285666702374199,0,0.10394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,1.209641248152857,0,1.04900666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0173333333333333,0.14
78,1.249130197675593,0,0.920593333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.219,0.0
79,1.707989330759103,0,0.0145666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.219333333333333,0.0
80,1.21124048909926,0,0.0,0.0,0.0,0.441,0.0,0.0,0.0,0.219333333333333,0.14
81,0.8468595903879041,0,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.219666666666666,0.0
82,1.874433407719421,0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.416,0.0
83,1.892271095198539,0,0.0,0.0,0.0,0.351,0.0,0.0,0.0,0.439666666666666,0.14
84,1.623475597668387,0,0.0,0.0,0.0,0.796,0.0,0.0,0.0,0.44,0.14
85,1.313837946737771,0,0.0,0.0,0.0,0.129,0.0,0.0,0.0,0.439666666666666,0.0
86,1.279269738588584,0,0.0,0.0,0.0,0.482,0.0,0.0,0.0,0.44,0.0
87,1.327000929912017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439333333333333,0.0
88,1.301905148906913,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.14
89,1.263769403261903,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221666666666666,0.0
90,1.331060541545195,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219333333333333,0.0
91,0.7835050452034517,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218,0.0
92,0.95191741871319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219,0.0
93,1.038768503956343,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219333333333333,0.0
94,1.306825890280463,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258666666666666,0.0
95,1.566887071872565,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289666666666666,0.0
96,1.594197186495766,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.410776551796701,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.788935526353996,0,0.0,0.0,0.0,0.609,0.0,0.0,0.0,0.0,0.0
3,1.904203893029398,0,0.0,0.0,0.0,0.467,0.0,0.0,0.0,0.0,0.0
4,2.252961437879732,0,0.0,0.0,0.0,0.355,0.0,0.0,0.0,0.0,0.14
5,2.485958541917311,0,0.0,0.0,0.0,0.951,0.0,0.0,0.0,0.0,0.0
6,2.356173988189938,0,0.0,0.0,0.0,0.964,0.0,0.0,0.0,0.0,0.0
7,2.269445921481123,0,0.0,0.0,0.0,0.639,0.0,0.0,0.0,0.0,0.14
8,2.914063041416135,0,0.0,0.0,0.0,0.351,0.0,0.0,0.0,0.0,0.14
9,2.320129557628685,0,0.0,0.0,0.0,0.153,0.0,0.0,0.0,0.0,0.0
10,2.937313544406158,0,0.0,0.0,0.0,0.159,0.0,0.0,0.0,0.0,0.0
11,3.00657297923887,0,0.0,0.0,0.0,0.417,0.0,0.0,0.0,0.0,0.0
12,2.819953862646997,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
13,2.8412360690876,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2.850093403559989,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2.510316211716381,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
16,2.17693598365839,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1.138413516770724,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.9604056975825634,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
19,0.600330447573064,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
20,0.473129283066804,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.3482654707129804,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.320217244883747,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.2927841117262074,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
24,0.2606762742637956,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.2820814992387368,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.3641348616426782,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.2343503079153047,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.2473902725552113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.2790060358802684,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.235211437655676,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.3989491068605424,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.6453552311410439,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.5294717717939483,0,0.0,0.0,0.0,0.346,0.0,0.0,0.0,0.0,0.0
34,0.530086864465642,0,0.0,0.0,0.0,0.207,0.0,0.0,0.0,0.0,0.0
35,0.5781871113920904,0,0.0,0.0,0.0,0.373,0.0,0.0,0.0,0.0,0.0
36,0.5320551610150619,0,0.0,0.0,0.0,0.079,0.0,0.0,0.0,0.0,0.0
37,0.5352536429078694,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.5714210920034595,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.2291835294730776,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.2452989574714529,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.2770377393308484,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
42,0.2269691958549802,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.6917332185867499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,1.383712474242178,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
45,0.9805807372141173,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
46,0.2514498841883899,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.3127131142890837,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.2363186044647246,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.2465291428148402,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
50,0.2606762742637956,0,0.0,0.0,0.0,0.0,0.11155,0.0,0.0,0.0,0.0
51,0.248128383761244,0,0.0,0.0,0.0,0.0,0.15897,0.0,0.0,0.0,0.0
52,1.300305907960509,0,0.0,0.0,0.0,0.0,0.13734,0.983,0.0,0.0,0.14
53,0.6858283289384901,0,0.0,0.0,0.0,0.0,0.1358,0.0,0.0,0.0,0.0
54,0.4835858584855972,0,0.0,0.0,0.0,0.0,0.13596,0.0,0.0,0.0,0.0
55,0.4556606511907026,0,0.0,0.0,0.0,0.0,0.0527,0.0,0.0,0.0,0.14
56,0.5436189032429036,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
57,0.6398193970958004,0,0.0592687499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1.428737257810157,0,0.04889375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,3.197989818669953,0,2.11030625,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2.446469592394575,0,0.22529375,1.19415,0.81755625,0.0,0.0,0.0,0.0,0.0,0.14
61,1.601209242953074,0,0.00115,0.072925,1.08706874999999,0.0,0.0,0.0,0.0,0.0,0.0
62,1.951073954612457,0,0.0,0.1123,0.0443312499999999,0.0,0.0,0.0,0.0,0.0,0.0
63,1.622983523531032,0,0.0,0.173541666666666,0.035775,0.0,0.0,0.0,0.0,0.0,0.0
64,1.396998475950761,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,1.59284398261804,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,1.615110337333352,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,1.588169278313168,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,1.629134450247968,0,0.0,0.0,0.0,0.609,0.0,0.0,0.0,0.0,0.0
69,1.775034431973717,0,0.0,0.0,0.0,0.467,0.0,0.0,0.0,0.0,0.0
70,1.68092525320458,0,0.0,0.0,0.0,0.355,0.0406124999999999,0.0,0.0,0.0,0.0
71,1.281730109275359,0,0.0,0.0,0.0,0.951,0.12740625,0.0,0.0,0.0,0.0
72,1.262047143781161,0,0.0,0.0,0.0,0.964,0.00501875,0.0,0.0,0.0,0.0
73,1.254912068789513,0,0.0,0.0,0.0,0.639,0.01470625,0.0,0.0,0.182666666666666,0.0
74,1.239780789065848,0,0.0,0.0,0.0,0.351,0.1420875,0.0,0.0,0.219333333333333,0.14
75,1.368335157449834,0,0.0,0.0,0.0,0.153,0.13674375,0.0,0.0,0.219666666666666,0.0
76,2.374134694203394,0,0.0,0.0,0.0,0.159,0.13465,0.0,0.0,0.219333333333333,0.0
77,1.650170619619893,0,0.0,0.0,0.0,0.417,0.1331,0.0,0.0,0.22,0.14
78,1.717953832040541,0,0.0,0.0,0.0,0.0,0.1326375,0.0,0.0,0.217,0.14
79,1.720660239795993,0,0.0,0.0,0.0,0.0,0.13236875,0.0,0.0,0.218666666666666,0.0
80,1.632086895072098,0,0.0,0.0,0.0,0.0,0.132375,0.0,0.0,0.219,0.0
81,1.494306136612707,0,0.0,0.0,0.0,0.0,0.13225625,0.0,0.0,0.218666666666666,0.0
82,1.55077164387419,0,0.0,0.0,0.0,0.0,0.13235,0.0,0.0,0.219,0.14
83,4.933166245517917,0,0.0,1.75301874999999,0.0,0.0,0.13226875,2.808,0.0,0.219333333333333,0.0
84,4.326192797090562,0,0.0592687499999999,2.277425,0.0,0.0,0.1318625,0.0,0.0,0.22,0.0
85,3.427296366677369,0,0.04889375,1.6249625,0.0,0.0,0.131974999999999,0.0,0.0,0.219333333333333,0.14
86,3.008910331391306,0,2.11030625,0.10818125,0.0,0.0,0.132025,0.0,0.0,0.218333333333333,0.0
87,1.516941546931035,0,0.22529375,0.11570625,0.0,0.0,0.0,0.0,0.0,0.219666666666666,0.0
88,1.775526506111072,0,0.00115,0.13488125,0.0,0.0,0.0,0.0,0.0,0.219333333333333,0.14
89,2.953798028007549,0,0.0,0.0,0.0,0.0,0.0,0.0,2.06164948453608,0.0,0.14
90,1.272011645062599,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,1.419141812131735,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,1.248269067935222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1.322449244141483,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
94,1.289972351076055,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,1.048363949634765,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,1.148254999517824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.291079517885104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.277547479107842,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.381990214761435,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
4,1.263523366193226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.933728341270696,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2.019349241170459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
7,1.985888199830323,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
8,2.054286504922664,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1.959439214947492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,4.438631737476173,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,3.608748704827014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
12,4.082739117634191,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,4.70693516086897,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,5.945977838728787,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
15,4.616516538129994,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2.644775469748628,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,3.086535026559052,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
18,3.030438574900585,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
19,3.352870153402431,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,4.581210218774776,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,5.022108645844829,0,0.0,0.0,0.0,0.441,0.0,0.0,0.0,0.0,0.0
22,2.276211940869755,0,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.0,0.14
23,1.893255243473249,0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0
24,0.8947138002456752,0,0.0,0.0,0.0,0.351,0.0,0.0,0.0,0.0,0.0
25,0.8093389374145877,0,0.0,0.0,0.0,0.796,0.0,0.0,0.0,0.0,0.0
26,2.845664736323794,0,0.0,0.0,0.0,0.129,0.0,0.0,2.06164948453608,0.0,0.0
27,0.9123054506561153,0,0.0,0.0,0.0,0.482,0.0,0.0,0.0,0.0,0.0
28,0.7392183728415044,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.6711891233521797,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.6622087703454514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.6133704122129706,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.6489227686368672,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.7555798379085572,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.5936874467187719,0,0.0,0.0,0.0,0.346,0.0,0.0,0.0,0.0,0.0
35,0.655811806559837,0,0.0,0.0,0.0,0.207,0.0,0.0,0.0,0.0,0.0
36,0.6531053988043846,0,0.0,0.0,0.0,0.373,0.0,0.0,0.0,0.0,0.0
37,0.5901199092229483,0,0.0,0.0,0.0,0.079,0.0,0.0,0.0,0.0,0.0
38,0.6661453634442911,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.6502759725145936,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.597501021283273,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.6690978082684214,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
42,0.6700819565431309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.6768479759317618,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.7007135715934779,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
45,0.6352677113252668,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
46,0.6016836514507902,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.6709430862835022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.7324523534528736,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1.453710020280921,0,0.0,0.0,0.0,0.0,0.06278,0.0,0.0,0.0,0.14
50,1.319250762248675,0,0.0,0.0,0.0,0.0,0.1082,0.977,0.0,0.0,0.0
51,0.3065621875721466,0,0.0,0.0,0.0,0.0,0.107986666666666,0.0,0.0,0.0,0.0
52,0.2895856298334001,0,0.0,0.0,0.0,0.0,0.1076,0.0,0.0,0.0,0.14
53,0.3231696897078769,0,0.0,0.0,0.0,0.0,0.0849866666666666,0.0,0.0,0.0,0.0
54,0.2847879069941892,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.2775298134682033,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
56,0.2937682600009174,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
57,0.215528472161477,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1.351604636779765,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2.704070403299902,0,0.0,1.742792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2.599258612043293,0,2.21679285714285,0.157336,0.0,0.0,0.0,0.0,0.0,0.0,0.14
61,2.909142300042586,0,2.193925,0.0569519999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2.061052524311294,0,0.0,0.081536,1.76095,0.0,0.112786666666666,0.0,0.0,0.0,0.0
63,1.250852457156335,0,0.0,0.18004,0.507175,0.0,0.121746666666666,0.0,0.0,0.0,0.0
64,1.390970567768163,0,0.0,0.0,0.0,0.0,0.119226666666666,0.0,0.0,0.0,0.0
65,1.480405042232428,0,0.0,0.0,0.0,0.0,0.11914,0.0,0.0,0.0,0.0
66,1.333151856628954,0,0.0,0.0,0.0,0.0,0.119266666666666,0.0,0.0,0.221,0.0
67,1.392815845783244,0,0.0,0.0,0.0,0.0,0.0427533333333333,0.0,0.0,0.22,0.0
68,1.317651521302272,0,0.0,0.0,0.0,0.0,0.0354333333333333,0.0,0.0,0.22,0.0
69,1.373132880289046,0,0.0,0.0,0.0,0.441,0.106133333333333,0.0,0.0,0.22,0.0
70,1.573776109795535,0,0.0,0.0,0.0,0.054,0.103526666666666,0.0,0.0,0.22,0.0
71,1.474500152584169,0,0.0,0.0,0.0,0.625,0.0322466666666666,0.0,0.0,0.22,0.0
72,1.259586773094386,0,0.0,0.0,0.0,0.351,0.0,0.0,0.0,0.22,0.14
73,1.415205219032895,0,0.0,0.0,0.0,0.796,0.0,0.0,0.0,0.22,0.0
74,1.496274433162126,0,0.0,0.0,0.0,0.129,0.0,0.0,0.0,0.22,0.0
75,1.449404371579066,0,0.0,0.0,0.0,0.482,0.0,0.0,0.0,0.22,0.14
76,0.6191522833268918,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.14
77,0.4870303774470821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
78,0.4957646933851327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
79,0.5524762377152933,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222666666666666,0.0
80,0.8535025912421962,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141666666666666,0.14
81,0.7207655926906932,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.7576711529923158,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,1.222312157189747,0,0.0,0.0,0.0,0.0,0.0,0.977,0.0,0.0,0.14
84,1.756458633288567,0,0.0,1.742792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,1.306825890280463,0,0.0,0.157336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,1.671329807526158,0,0.0,0.0569519999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.14
87,1.715862516956782,0,0.0,0.081536,0.0,0.0,0.0,0.0,0.0,0.0,0.14
88,2.657323360251179,0,1.96618709677419,0.18004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,1.4244316091083,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.7931004908818736,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.2807282953610106,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
92,0.3870163090296843,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,2.362201896372535,0,0.0,0.0,0.0,0.0,0.0,0.0,2.06164948453608,0.0,0.0
94,0.2582159035770208,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.673895531107632,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,3.693631493520747,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.720800923969972,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2.787723006650247,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.751678576088995,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.858212626826346,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2.967453085319149,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2.960564047396181,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,5.486257575904903,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6.745229256327598,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,6.553812416896513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,5.231240154220691,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
11,3.489543745052773,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,3.208938468226101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2.693121753743754,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
14,2.508347915166962,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
15,2.984306624523557,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2.20916683965514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1.535640364150524,0,0.0,0.0,0.0,0.609,0.0,0.0,0.0,0.0,0.0
18,1.633563117484164,0,0.0,0.0,0.0,0.467,0.0,0.0,0.0,0.0,0.14
19,1.65533739806212,0,0.0,0.0,0.0,0.355,0.0,0.0,0.0,0.0,0.0
20,1.533672067601105,0,0.0,0.0,0.0,0.951,0.0,0.0,0.0,0.0,0.0
21,1.608590355013398,0,0.0,0.0,0.0,0.964,0.0,0.0,0.0,0.0,0.14
22,1.507100064183936,0,0.0,0.0,0.0,0.639,0.0,0.0,0.0,0.0,0.0
23,1.421479164284171,0,0.0,0.0,0.0,0.351,0.0,0.0,0.0,0.0,0.0
24,2.189114818557924,0,0.0,0.0,0.0,0.153,0.0,0.0,0.0,0.0,0.14
25,1.485571820674656,0,0.0,0.0,0.0,0.159,0.0,0.0,0.0,0.0,0.14
26,1.299567796754477,0,0.0,0.0,0.0,0.417,0.0,0.0,0.0,0.0,0.0
27,1.366981953572108,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1.35406500746654,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1.275702201092761,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
30,1.327000929912017,0,0.0,0.0,0.0,0.0,0.0,1.16104705882352,0.0,0.0,0.0
31,1.29243272176283,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1.238919659325477,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1.322695281210161,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.3386700250345585,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.224631843702544,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.3023795574046294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.2808513138953495,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.2914309078484812,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.3221855414331669,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.3375628582255097,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.2150363980241221,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.2649819229656518,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
43,0.2986890013744671,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.2205722320693655,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.2411163273039356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
46,0.324522893585603,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
47,0.2160205462988321,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.2638747561566029,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.4004253292726071,0,0.0,0.0,0.0,0.0,0.0483384615384615,0.0,0.0,0.0,0.0
50,0.2190960096573006,0,0.0,0.0,0.0,0.0,0.0492384615384615,0.0,0.0,0.0,0.14
51,0.2291835294730775,0,0.0,0.0,0.0,0.0,0.0486846153846153,0.0,0.0,0.0,0.0
52,0.3298126905621691,0,0.0,0.0,0.0,0.0,0.0485461538461538,0.0,0.0,0.0,0.0
53,0.2293065480074163,0,0.0,0.0,0.0,0.0,0.0484076923076923,0.0,0.0,0.0,0.14
54,0.2129450829403636,0,0.0,0.0,0.0,0.0,0.0472076923076923,0.0,0.0,0.0,0.0
55,0.3128361328234224,0,0.0,0.0,0.0,0.0,0.0488461538461538,0.0,0.0,0.0,0.0
56,0.2494815876389701,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
57,1.266229773948678,0,0.0,0.0,0.0,0.346,0.0,0.0,0.0,0.0,0.14
58,0.6239500061661025,0,0.0,0.0,0.0,0.207,0.0,0.0,0.0,0.0,0.0
59,0.656672936300208,0,0.0,0.0,0.0,0.373,0.0,0.0,0.0,0.0,0.0
60,1.825841086655619,0,0.0,0.0,0.0,0.079,0.0,0.0,0.0,0.0,0.0
61,2.565674552168816,0,0.0,2.42341379310344,0.0,0.0,0.0,0.0,0.0,0.0,0.14
62,4.031194351746257,0,2.21679285714285,0.0,1.399,0.0,0.0,0.0,0.0,0.0,0.0
63,5.292872439924401,0,2.193925,0.0,0.151,0.0,0.0,0.0,0.0,0.0,0.0
