Hour,Starting minute (inclussive),Ending minute (exclussive),Generated power,TemperatureC,DewpointC,PressurehPa,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,dailyrainMM,SolarRadiationWatts_m2
7,50,55,0,17,15,1021,108,4,6,83,0,0,0
7,55,60,0,17,15,1021,108,0,9,83,0,0,0
8,0,5,0,18,15,1021,107,6,9,83,0,0,0
8,5,10,4,18,15,1021,107,0,9,82,0,0,5
8,10,15,45,18,15,1021,107,0,4,82,0,0,7
8,15,20,58,18,15,1021,107,0,4,82,0,0,11
8,20,25,74,18,15,1021,107,0,4,82,0,0,14
8,25,30,89,18,15,1021,107,0,0,82,0,0,19
8,30,35,101,18,15,1021,107,0,1,82,0,0,25
8,35,40,111,18,15,1021,106,3,9,81,0,0,32
8,40,45,122,18,15,1021,106,3,9,80,0,0,40
8,45,50,132,18,15,1021,106,0,4,80,0,0,54
8,50,55,143,18,15,1021,106,3,9,79,0,0,54
8,55,60,150,19,15,1021,106,3,9,79,0,0,76
9,0,5,156,19,15,1021,106,0,9,78,0,0,95
9,5,10,158,19,15,1021,106,0,9,78,0,0,100
9,10,15,165,19,15,1021,106,0,1,78,0,0,121
9,15,20,170,19,15,1021,106,0,0,77,0,0,132
9,20,25,175,19,15,1021,106,0,0,77,0,0,148
9,25,30,185,19,15,1021,106,0,0,78,0,0,162
9,30,35,188,19,15,1021,106,0,0,78,0,0,169
9,35,40,198,19,15,1021,106,0,0,78,0,0,178
9,40,45,206,19,15,1022,106,0,0,78,0,0,188
9,45,50,218,20,15,1021,106,0,0,76,0,0,202
9,50,55,229,20,15,1022,103,6,9,74,0,0,218
9,55,60,244,20,15,1022,103,3,9,73,0,0,229
10,0,5,285,20,16,1022,103,0,6,73,0,0,236
10,5,10,332,21,16,1022,104,0,4,72,0,0,257
10,10,15,368,21,16,1022,104,0,4,72,0,0,272
10,15,20,402,21,16,1022,103,0,3,72,0,0,274
10,20,25,457,21,16,1022,103,0,5,71,0,0,291
10,25,30,513,21,15,1022,103,0,6,70,0,0,288
10,30,35,499,21,16,1022,103,0,6,71,0,0,188
10,35,40,463,21,16,1022,103,4,9,72,0,0,223
10,40,45,424,21,16,1022,103,0,9,72,0,0,174
10,45,50,429,21,16,1022,101,3,6,73,0,0,214
10,50,55,451,21,16,1022,101,3,9,72,0,0,206
10,55,60,441,21,16,1022,90,6,11,72,0,0,218
11,0,5,470,21,16,1022,89,3,11,72,0,0,265
11,5,10,483,21,16,1022,86,0,12,72,0,0,264
11,10,15,479,21,16,1022,92,4,12,70,0,0,207
11,15,20,515,21,16,1022,90,6,16,70,0,0,229
11,20,25,579,21,15,1022,72,12,19,69,0,0,269
11,25,30,628,21,16,1022,71,3,20,69,0,0,308
11,30,35,706,21,15,1022,97,4,20,68,0,0,327
11,35,40,807,22,16,1022,114,0,17,69,0,0,384
11,40,45,1002,22,16,1022,80,4,16,68,0,0,436
11,45,50,1287,22,16,1022,84,3,16,68,0,0,457
11,50,55,1464,22,16,1022,84,4,12,67,0,0,427
11,55,60,1496,22,16,1022,111,9,14,67,0,0,429
12,0,5,1551,22,16,1022,63,0,14,67,0,0,429
12,5,10,1632,23,16,1023,87,5,12,65,0,0,446
12,10,15,1671,23,16,1023,90,6,12,63,0,0,446
12,15,20,1711,23,16,1022,89,6,9,63,0,0,441
12,20,25,1806,23,16,1022,93,6,12,63,0,0,456
12,25,30,1897,23,15,1022,77,11,14,62,0,0,473
12,30,35,2106,0,0,0,0,0,0,0,0,0,0
12,35,40,2356,23,16,1022,79,11,16,63,0,0,515
12,40,45,2361,23,16,1022,65,6,16,63,0,0,505
12,45,50,2516,23,16,1022,90,9,14,63,0,0,526
12,50,55,1794,23,16,1022,59,6,14,61,0,0,548
12,55,60,1828,23,16,1022,42,0,0,62,0,0,353
13,0,5,1936,23,16,1022,65,6,11,63,0,0,260
13,5,10,2111,24,16,1022,84,8,16,62,0,0,279
13,10,15,2149,23,16,1022,82,4,12,62,0,0,348
13,15,20,2111,24,16,1022,80,4,10,62,0,0,406
13,20,25,1968,24,16,1022,80,0,9,63,0,0,339
13,25,30,2215,24,16,1022,80,0,8,62,0,0,355
13,30,35,2582,24,16,1022,66,9,11,61,0,0,429
13,35,40,1649,24,16,1022,74,6,14,61,0,0,459
13,40,45,1980,24,16,1022,43,11,16,61,0,0,332
13,45,50,2528,24,16,1022,51,3,16,61,0,0,353
13,50,55,3453,24,16,1022,48,1,14,61,0,0,622
13,55,60,3196,24,16,1022,73,6,14,60,0,0,628
14,0,5,2750,24,16,1022,82,0,9,60,0,0,473
14,5,10,2170,25,16,1022,92,9,11,60,0,0,341
14,10,15,2904,25,16,1022,86,6,14,60,0,0,318
14,15,20,2612,24,16,1022,81,0,14,60,0,0,311
14,20,25,2860,25,17,1021,90,4,11,61,0,0,364
14,25,30,2282,25,16,1021,92,6,14,59,0,0,492
14,30,35,1242,25,16,1021,95,4,14,59,0,0,376
14,35,40,1641,25,16,1021,97,8,12,59,0,0,260
14,40,45,1576,24,16,1021,84,4,12,60,0,0,281
14,45,50,1656,24,16,1021,67,3,11,59,0,0,285
14,50,55,1738,25,16,1021,76,0,9,60,0,0,304
14,55,60,1694,24,16,1021,61,7,12,59,0,0,285
15,0,5,1184,25,16,1021,63,0,11,60,0,0,218
15,5,10,1107,25,16,1021,63,3,8,60,0,0,218
15,10,15,1233,25,16,1021,76,6,12,59,0,0,258
15,15,20,1501,25,16,1021,76,1,12,60,0,0,403
15,20,25,1760,25,16,1021,76,0,6,59,0,0,543
15,25,30,1467,25,16,1021,76,0,4,59,0,0,504
15,30,35,1053,25,16,1021,75,0,4,58,0,0,464
15,35,40,730,25,16,1021,75,0,4,59,0,0,432
15,40,45,660,25,16,1021,76,0,4,59,0,0,381
15,45,50,565,25,16,1021,78,0,4,58,0,0,396
15,50,55,523,25,16,1021,78,0,4,57,0,0,378
15,55,60,515,25,16,1021,79,0,3,58,0,0,369
16,0,5,479,26,16,1021,85,0,6,57,0,0,356
16,5,10,452,0,0,0,0,0,0,0,0,0,0
16,10,15,448,25,16,1021,86,0,4,57,0,0,332
16,15,20,460,25,16,1021,96,0,11,58,0,0,327
16,20,25,465,0,0,0,0,0,0,0,0,0,0
16,25,30,449,26,17,1021,96,0,2,58,0,0,287
16,30,35,414,26,16,1021,96,0,1,57,0,0,288
16,35,40,386,26,16,1021,96,0,3,57,0,0,250
16,40,45,389,25,16,1021,93,2,4,57,0,0,264
16,45,50,381,25,16,1021,92,0,7,57,0,0,245
16,50,55,370,25,16,1021,92,0,9,57,0,0,227
16,55,60,353,25,16,1021,89,0,7,57,0,0,210
17,0,5,335,25,16,1021,87,0,9,57,0,0,197
17,5,10,319,25,16,1021,86,0,9,57,0,0,177
17,10,15,308,25,16,1021,86,0,9,58,0,0,174
17,15,20,297,25,17,1021,86,0,1,58,0,0,148
17,20,25,283,0,0,0,0,0,0,0,0,0,0
17,25,30,276,0,0,0,0,0,0,0,0,0,0
17,30,35,262,0,0,0,0,0,0,0,0,0,0
17,35,40,251,0,0,0,0,0,0,0,0,0,0
17,40,45,240,0,0,0,0,0,0,0,0,0,0
17,45,50,215,0,0,0,0,0,0,0,0,0,0
17,50,55,144,0,0,0,0,0,0,0,0,0,0
17,55,60,120,0,0,0,0,0,0,0,0,0,0
18,0,5,112,0,0,0,0,0,0,0,0,0,0
18,5,10,101,0,0,0,0,0,0,0,0,0,0
18,10,15,91,0,0,0,0,0,0,0,0,0,0
18,15,20,78,0,0,0,0,0,0,0,0,0,0
18,20,25,63,0,0,0,0,0,0,0,0,0,0
18,25,30,49,0,0,0,0,0,0,0,0,0,0
18,30,35,35,0,0,0,0,0,0,0,0,0,0
18,35,40,17,0,0,0,0,0,0,0,0,0,0
18,40,45,0,0,0,0,0,0,0,0,0,0,0
18,45,50,0,0,0,0,0,0,0,0,0,0,0
18,50,55,0,0,0,0,0,0,0,0,0,0,0
18,55,60,0,0,0,0,0,0,0,0,0,0,0
19,0,5,0,0,0,0,0,0,0,0,0,0,0
19,5,10,0,0,0,0,0,0,0,0,0,0,0
19,10,15,0,0,0,0,0,0,0,0,0,0,0
19,15,20,0,0,0,0,0,0,0,0,0,0,0
19,20,25,0,0,0,0,0,0,0,0,0,0,0
19,25,30,0,0,0,0,0,0,0,0,0,0,0
19,30,35,0,0,0,0,0,0,0,0,0,0,0
19,35,40,0,0,0,0,0,0,0,0,0,0,0
19,40,45,0,0,0,0,0,0,0,0,0,0,0
19,45,50,0,0,0,0,0,0,0,0,0,0,0
19,50,55,0,0,0,0,0,0,0,0,0,0,0
19,55,60,0,0,0,0,0,0,0,0,0,0,0
20,0,5,0,22,17,1022,84,0,0,75,0,0,0
20,5,10,0,22,17,1022,84,0,0,75,0,0,0
20,10,15,0,22,17,1022,84,0,0,75,0,0,0
20,15,20,0,22,17,1022,84,0,0,74,0,0,0
20,20,25,0,22,17,1022,84,0,0,72,0,0,0
20,25,30,0,22,17,1022,84,0,0,72,0,0,0
20,30,35,0,22,17,1022,84,0,0,73,0,0,0
20,35,40,0,22,17,1022,84,0,0,73,0,0,0
20,40,45,0,22,17,1022,84,0,0,74,0,0,0
20,45,50,0,21,17,1022,84,0,0,74,0,0,0
20,50,55,0,21,17,1022,84,0,0,74,0,0,0
20,55,60,0,21,16,1022,84,0,0,73,0,0,0
21,0,5,0,21,16,1022,84,0,0,73,0,0,0
21,5,10,0,22,17,1022,84,0,0,73,0,0,0
21,10,15,0,21,16,1022,84,0,0,73,0,0,0
21,15,20,0,21,16,1022,84,0,0,73,0,0,0
21,20,25,0,21,16,1022,84,0,0,73,0,0,0
21,25,30,0,21,16,1022,84,0,0,73,0,0,0
21,30,35,0,21,16,1022,84,0,0,74,0,0,0
21,35,40,0,21,16,1022,84,0,0,74,0,0,0
21,40,45,0,21,16,1022,84,0,0,74,0,0,0
21,45,50,0,21,16,1022,84,0,0,75,0,0,0
21,50,55,0,21,16,1022,84,0,0,74,0,0,0
21,55,60,0,21,16,1022,84,0,0,74,0,0,0
22,0,5,0,21,16,1022,84,0,0,75,0,0,0
22,5,10,0,21,16,1022,84,0,0,75,0,0,0
22,10,15,0,21,16,1022,84,0,0,74,0,0,0
22,15,20,0,21,16,1023,84,0,0,74,0,0,0
22,20,25,0,21,16,1023,84,0,0,74,0,0,0
22,25,30,0,21,16,1023,84,0,0,74,0,0,0
22,30,35,0,21,16,1023,84,0,0,74,0,0,0
22,35,40,0,21,16,1023,84,0,0,74,0,0,0
22,40,45,0,20,16,1023,84,0,1,74,0,0,0
22,45,50,0,20,16,1023,84,3,4,74,0,0,0
22,50,55,0,20,16,1023,84,4,4,74,0,0,0
22,55,60,0,21,16,1023,84,0,6,73,0,0,0
23,0,5,0,21,16,1022,84,0,0,73,0,0,0
23,5,10,0,21,16,1023,84,0,4,73,0,0,0
23,10,15,0,21,16,1023,84,0,4,73,0,0,0
23,15,20,0,21,16,1023,84,0,0,73,0,0,0
23,20,25,0,21,16,1022,84,1,4,73,0,0,0
23,25,30,0,21,16,1022,86,4,9,73,0,0,0
23,30,35,0,21,16,1022,86,0,9,72,0,0,0
23,35,40,0,21,16,1022,86,3,6,72,0,0,0
23,40,45,0,21,16,1022,87,6,8,71,0,0,0
23,45,50,0,21,16,1022,88,0,11,70,0,0,0
23,50,55,0,21,16,1022,88,4,6,70,0,0,0
23,55,60,0,21,15,1022,88,3,9,70,0,0,0
0,0,5,0,0,0,0,0,0,0,0,0,0,0
0,5,10,0,21,15,1022,88,1,4,72,0,0,0
0,10,15,0,0,0,0,0,0,0,0,0,0,0
0,15,20,0,21,15,1022,88,4,4,72,0,0,0
0,20,25,0,21,15,1022,88,3,6,72,0,0,0
0,25,30,0,21,15,1022,88,0,6,72,0,0,0
0,30,35,0,21,15,1022,88,4,6,72,0,0,0
0,35,40,0,21,15,1022,88,1,6,72,0,0,0
0,40,45,0,20,16,1022,88,0,6,73,0,0,0
0,45,50,0,21,15,1022,88,3,9,72,0,0,0
0,50,55,0,0,0,0,0,0,0,0,0,0,0
0,55,60,0,21,15,1022,89,6,11,72,0,0,0
1,0,5,0,21,15,1022,89,0,6,72,0,0,0
1,5,10,0,20,15,1022,89,0,4,72,0,0,0
1,10,15,0,20,15,1022,89,0,3,72,0,0,0
1,15,20,0,20,15,1022,89,0,4,72,0,0,0
1,20,25,0,20,15,1022,90,1,4,72,0,0,0
1,25,30,0,21,15,1022,89,6,12,71,0,0,0
1,30,35,0,21,15,1022,89,3,12,70,0,0,0
1,35,40,0,21,15,1022,78,8,16,69,0,0,0
1,40,45,0,21,15,1022,82,3,16,68,0,0,0
1,45,50,0,21,15,1022,81,4,9,67,0,0,0
1,50,55,0,21,15,1022,80,6,12,66,0,0,0
1,55,60,0,21,15,1022,80,3,12,66,0,0,0
2,0,5,0,21,15,1022,81,6,14,65,0,0,0
2,5,10,0,21,15,1022,88,8,14,65,0,0,0
2,10,15,0,21,15,1022,83,3,17,65,0,0,0
2,15,20,0,21,15,1022,75,6,14,65,0,0,0
2,20,25,0,21,15,1022,90,9,14,65,0,0,0
2,25,30,0,21,15,1022,88,4,14,66,0,0,0
2,30,35,0,21,15,1022,90,11,12,66,0,0,0
2,35,40,0,21,15,1022,95,0,14,66,0,0,0
2,40,45,0,21,15,1022,97,0,11,67,0,0,0
2,45,50,0,21,15,1022,96,3,6,67,0,0,0
2,50,55,0,21,15,1022,89,4,12,67,0,0,0
2,55,60,0,21,15,1022,92,9,12,67,0,0,0
3,0,5,0,21,15,1022,92,3,9,67,0,0,0
3,5,10,0,21,15,1022,109,3,14,67,0,0,0
3,10,15,0,21,15,1022,89,0,14,67,0,0,0
3,15,20,0,21,15,1022,89,0,9,67,0,0,0
3,20,25,0,21,15,1022,89,3,6,67,0,0,0
3,25,30,0,21,15,1022,90,3,9,67,0,0,0
3,30,35,0,21,14,1021,92,3,11,67,0,0,0
3,35,40,0,21,15,1021,92,4,11,68,0,0,0
3,40,45,0,20,15,1021,95,3,9,68,0,0,0
3,45,50,0,20,15,1021,97,4,9,68,0,0,0
3,50,55,0,20,15,1021,98,6,9,69,0,0,0
3,55,60,0,20,14,1021,111,0,11,68,0,0,0
4,0,5,0,21,15,1021,143,8,17,67,0,0,0
4,5,10,0,21,15,1021,128,0,17,66,0,0,0
4,10,15,0,21,15,1021,105,4,17,66,0,0,0
4,15,20,0,21,15,1021,126,12,17,66,0,0,0
4,20,25,0,21,15,1021,117,1,17,66,0,0,0
4,25,30,0,21,15,1021,101,0,12,66,0,0,0
4,30,35,0,21,15,1021,140,6,14,66,0,0,0
4,35,40,0,21,14,1021,135,12,14,66,0,0,0
4,40,45,0,21,15,1021,133,4,16,67,0,0,0
4,45,50,0,21,15,1021,127,4,14,67,0,0,0
4,50,55,0,21,15,1021,121,0,16,67,0,0,0
4,55,60,0,21,15,1021,101,6,16,68,0,0,0
5,0,5,0,20,15,1021,118,9,16,68,0,0,0
5,5,10,0,21,14,1021,95,6,16,67,0,0,0
5,10,15,0,21,14,1021,107,6,19,66,0,0,0
5,15,20,0,21,15,1021,91,4,19,66,0,0,0
5,20,25,0,21,15,1021,92,0,24,65,0,0,0
5,25,30,0,21,14,1021,92,9,24,65,0,0,0
5,30,35,0,21,14,1021,109,16,24,64,0,0,0
5,35,40,0,21,14,1022,138,8,24,64,0,0,0
5,40,45,0,21,14,1022,115,11,19,64,0,0,0
5,45,50,0,21,14,1022,107,9,19,64,0,0,0
5,50,55,0,21,14,1022,80,8,22,64,0,0,0
5,55,60,0,21,14,1022,118,6,22,64,0,0,0
6,0,5,0,21,14,1022,65,14,19,64,0,0,0
6,5,10,0,21,14,1022,93,11,19,65,0,0,0
6,10,15,0,21,14,1022,128,3,16,65,0,0,0
6,15,20,0,21,14,1021,102,3,16,65,0,0,0
6,20,25,0,21,14,1021,84,4,17,65,0,0,0
6,25,30,0,21,14,1021,96,14,19,64,0,0,0
6,30,35,0,21,14,1021,112,11,19,63,0,0,0
6,35,40,0,21,14,1021,96,1,20,62,0,0,0
6,40,45,0,21,14,1021,99,6,20,62,0,0,0
6,45,50,0,21,14,1021,89,4,17,62,0,0,0
6,50,55,0,21,13,1021,75,6,17,62,0,0,0
6,55,60,0,21,13,1021,107,4,20,61,0,0,0
7,0,5,0,21,13,1021,115,9,20,62,0,0,0
7,5,10,0,21,13,1021,94,6,19,62,0,0,0
7,10,15,0,21,13,1021,108,9,19,62,0,0,0
7,15,20,0,21,13,1021,88,1,14,63,0,0,0
7,20,25,0,21,13,1021,117,6,14,63,0,0,0
7,25,30,0,21,13,1021,141,6,14,63,0,0,0
7,30,35,0,21,13,1021,123,3,12,63,0,0,0
7,35,40,0,21,13,1021,115,4,12,63,0,0,0
7,40,45,0,21,14,1022,96,0,16,63,0,0,0
7,45,50,0,21,13,1022,93,11,17,63,0,0,0
7,50,55,0,21,13,1022,109,6,19,63,0,0,0
7,55,60,0,21,14,1022,108,11,19,64,0,0,0
8,0,5,0,21,14,1022,106,3,16,64,0,0,5
8,5,10,0,21,13,1022,112,6,16,64,0,0,0
8,10,15,15,21,13,1022,103,11,17,64,0,0,5
8,15,20,61,21,13,1022,118,14,20,64,0,0,11
8,20,25,87,21,14,1022,108,6,17,64,0,0,16
8,25,30,118,21,14,1022,95,9,19,64,0,0,23
8,30,35,151,21,13,1022,87,11,19,63,0,0,28
8,35,40,184,21,14,1022,94,9,20,63,0,0,35
8,40,45,215,21,13,1022,117,17,20,63,0,0,42
8,45,50,253,21,14,1022,107,4,20,63,0,0,54
8,50,55,286,21,14,1022,86,1,19,63,0,0,70
8,55,60,311,21,14,1022,89,4,16,63,0,0,79
9,0,5,340,21,14,1022,123,11,20,63,0,0,86
9,5,10,364,21,14,1022,121,4,20,62,0,0,109
9,10,15,382,22,14,1022,110,6,19,62,0,0,109
9,15,20,397,22,14,1022,103,16,22,62,0,0,123
9,20,25,408,22,14,1022,105,11,22,61,0,0,160
9,25,30,409,22,14,1023,121,11,22,61,0,0,167
9,30,35,417,22,14,1023,98,16,20,62,0,0,151
9,35,40,428,22,14,1023,123,16,22,61,0,0,165
9,40,45,433,22,14,1023,110,9,24,61,0,0,172
9,45,50,440,22,14,1022,94,9,24,61,0,0,167
9,50,55,455,22,14,1023,79,11,24,61,0,0,142
9,55,60,506,22,14,1023,119,4,24,61,0,0,214
10,0,5,528,22,14,1023,94,14,14,61,0,0,188
10,5,10,524,22,14,1023,106,9,32,60,0,0,229
10,10,15,534,22,14,1023,90,6,32,60,0,0,216
10,15,20,566,22,14,1023,92,1,27,60,0,0,200
10,20,25,608,22,14,1023,78,1,25,60,0,0,179
10,25,30,690,22,15,1023,91,0,25,61,0,0,221
10,30,35,733,22,14,1023,104,3,24,60,0,0,265
10,35,40,750,23,15,1023,97,3,24,60,0,0,285
10,40,45,766,23,15,1023,69,3,14,60,0,0,350
10,45,50,761,23,15,1023,96,0,14,60,0,0,364
10,50,55,733,23,15,1023,87,16,16,59,0,0,341
10,55,60,734,23,14,1023,104,6,25,58,0,0,345
11,0,5,737,23,14,1023,114,4,25,58,0,0,355
11,5,10,789,23,15,1023,90,6,25,58,0,0,355
11,10,15,816,23,15,1023,71,0,25,59,0,0,318
11,15,20,902,23,15,1023,94,19,29,57,0,0,357
11,20,25,984,23,15,1023,88,3,29,58,0,0,364
11,25,30,1052,24,15,1023,96,3,22,58,0,0,390
11,30,35,1068,24,15,1023,90,4,20,57,0,0,343
11,35,40,1147,24,14,1023,100,16,22,56,0,0,338
11,40,45,1364,24,15,1023,103,9,25,57,0,0,394
11,45,50,1558,24,15,1023,82,0,27,56,0,0,446
11,50,55,1632,24,15,1023,49,3,27,57,0,0,446
11,55,60,1625,24,15,1023,55,19,24,55,0,0,399
12,0,5,1697,24,15,1023,111,1,24,55,0,0,424
12,5,10,1769,24,15,1023,79,14,24,55,0,0,448
12,10,15,1774,24,15,1023,103,19,24,55,0,0,420
12,15,20,1882,25,15,1023,88,14,24,54,0,0,480
12,20,25,1818,25,15,1023,84,0,24,53,0,0,445
12,25,30,1882,25,15,1023,85,1,24,54,0,0,438
12,30,35,1951,25,15,1023,90,17,22,52,0,0,431
12,35,40,2147,25,15,1023,98,0,22,52,0,0,462
12,40,45,2225,25,15,1022,68,17,20,53,0,0,469
12,45,50,2229,25,15,1022,89,16,20,53,0,0,466
12,50,55,2148,25,15,1022,107,0,19,52,0,0,462
12,55,60,2219,25,15,1022,69,0,19,51,0,0,461
13,0,5,2418,25,15,1022,107,0,17,52,0,0,448
13,5,10,2655,25,15,1022,95,9,20,51,0,0,543
13,10,15,2561,26,15,1022,82,8,20,51,0,0,564
13,15,20,2433,26,15,1022,88,0,17,50,0,0,564
13,20,25,2487,26,15,1022,79,0,20,51,0,0,545
13,25,30,2203,26,15,1022,76,0,20,50,0,0,496
13,30,35,2526,26,15,1022,92,12,24,50,0,0,487
13,35,40,2709,26,15,1022,82,1,24,50,0,0,517
13,40,45,2839,26,15,1022,82,12,20,50,0,0,536
13,45,50,2698,26,15,1022,55,16,22,50,0,0,534
13,50,55,2654,26,15,1022,60,8,20,49,0,0,496
13,55,60,2928,26,15,1022,123,3,17,49,0,0,517
14,0,5,2985,27,15,1022,84,0,17,49,0,0,534
14,5,10,1679,26,15,1022,100,0,20,49,0,0,383
14,10,15,1751,26,15,1022,78,1,22,50,0,0,297
14,15,20,1995,26,15,1022,67,14,22,50,0,0,441
14,20,25,2745,26,15,1022,71,3,22,50,0,0,519
14,25,30,2564,26,15,1022,98,11,22,50,0,0,443
14,30,35,2801,26,15,1022,84,12,22,50,0,0,485
14,35,40,2604,27,15,1022,90,9,20,50,0,0,485
14,40,45,2739,27,15,1022,84,11,22,49,0,0,522
14,45,50,2570,27,15,1022,86,14,22,49,0,0,515
14,50,55,1759,27,15,1021,94,1,19,49,0,0,373
14,55,60,1427,27,15,1021,99,1,16,50,0,0,315
15,0,5,1190,27,15,1021,105,14,16,49,0,0,285
15,5,10,1084,27,15,1021,96,1,16,50,0,0,269
15,10,15,960,27,16,1021,84,1,6,50,0,0,239
15,15,20,1013,27,15,1021,84,0,1,50,0,0,267
15,20,25,1210,27,15,1021,88,0,1,50,0,0,394
15,25,30,1152,27,16,1021,84,0,3,50,0,0,369
15,30,35,917,27,15,1021,86,0,3,48,0,0,329
15,35,40,697,27,16,1021,121,0,4,50,0,0,200
15,40,45,674,0,0,0,0,0,0,0,0,0,0
15,45,50,737,27,15,1022,107,0,4,49,0,0,223
15,50,55,774,27,16,1022,106,0,4,50,0,0,236
15,55,60,750,27,16,1022,109,0,3,50,0,0,199
16,0,5,714,27,15,1021,109,0,3,50,0,0,209
16,5,10,731,27,16,1021,102,1,1,52,0,0,278
16,10,15,734,27,15,1021,92,0,3,51,0,0,320
16,15,20,700,27,16,1021,92,0,3,51,0,0,318
16,20,25,661,27,16,1021,91,0,3,50,0,0,294
16,25,30,617,27,16,1021,91,0,3,51,0,0,287
16,30,35,576,27,16,1021,91,0,0,50,0,0,279
16,35,40,520,27,16,1022,91,0,0,49,0,0,227
16,40,45,483,27,16,1022,91,0,0,49,0,0,248
16,45,50,449,27,16,1022,91,0,0,49,0,0,227
16,50,55,416,27,16,1022,91,0,1,50,0,0,202
16,55,60,395,27,16,1022,91,0,1,49,0,0,176
17,0,5,376,27,16,1022,91,0,0,50,0,0,167
17,5,10,364,27,16,1022,91,0,1,51,0,0,160
17,10,15,359,27,16,1022,91,0,0,50,0,0,155
17,15,20,324,27,16,1022,91,0,0,51,0,0,125
17,20,25,265,27,16,1022,91,0,0,51,0,0,79
17,25,30,245,27,16,1022,91,0,0,51,0,0,69
17,30,35,237,27,16,1022,91,0,0,52,0,0,60
17,35,40,217,27,16,1022,91,0,0,52,0,0,51
17,40,45,214,27,16,1022,91,0,0,52,0,0,51
17,45,50,208,27,17,1022,91,0,0,53,0,0,47
17,50,55,201,27,16,1022,91,0,0,53,0,0,44
17,55,60,175,26,16,1022,91,0,0,54,0,0,39
18,0,5,166,26,16,1022,91,0,0,54,0,0,37
18,5,10,162,26,17,1022,91,0,0,57,0,0,37
18,10,15,150,26,17,1022,91,0,0,56,0,0,33
18,15,20,124,26,17,1022,91,0,0,56,0,0,26
18,20,25,89,26,17,1022,91,0,0,57,0,0,18
18,25,30,58,26,17,1022,91,0,0,59,0,0,12
18,30,35,41,25,17,1022,91,0,0,60,0,0,9
18,35,40,21,25,17,1022,91,0,0,61,0,0,5
18,40,45,0,24,17,1022,91,0,0,62,0,0,0
18,45,50,0,24,16,1022,91,0,0,62,0,0,0
18,50,55,0,24,16,1022,91,0,0,62,0,0,0
18,55,60,0,24,16,1022,91,0,0,62,0,0,0
19,0,5,0,24,16,1022,91,0,0,63,0,0,0
19,5,10,0,24,16,1022,91,0,0,63,0,0,0
19,10,15,0,24,16,1022,91,0,0,63,0,0,0
19,15,20,0,23,16,1022,91,0,0,65,0,0,0
19,20,25,0,0,0,0,0,0,0,0,0,0,0
19,25,30,0,23,16,1022,91,0,0,66,0,0,0
19,30,35,0,23,17,1022,91,0,0,67,0,0,0
19,35,40,0,23,17,1022,91,0,0,68,0,0,0
19,40,45,0,23,17,1023,91,0,0,68,0,0,0
19,45,50,0,0,0,0,0,0,0,0,0,0,0
19,50,55,0,23,17,1023,91,0,0,69,0,0,0
19,55,60,0,0,0,0,0,0,0,0,0,0,0
20,0,5,0,23,17,1023,91,0,0,70,0,0,0
20,5,10,0,22,17,1023,91,0,0,71,0,0,0
20,10,15,0,22,17,1022,91,0,0,71,0,0,0
20,15,20,0,22,17,1023,91,0,0,71,0,0,0
20,20,25,0,22,17,1023,91,0,0,70,0,0,0
20,25,30,0,22,17,1023,91,0,0,70,0,0,0
20,30,35,0,22,17,1023,91,0,0,70,0,0,0
20,35,40,0,22,17,1023,91,0,0,69,0,0,0
20,40,45,0,22,17,1023,91,0,0,69,0,0,0
20,45,50,0,22,16,1022,91,0,0,69,0,0,0
20,50,55,0,22,16,1022,91,0,0,69,0,0,0
20,55,60,0,22,16,1022,91,0,0,70,0,0,0
21,0,5,0,22,16,1022,91,0,0,70,0,0,0
21,5,10,0,22,16,1022,91,0,0,70,0,0,0
21,10,15,0,22,16,1022,91,0,0,70,0,0,0
21,15,20,0,0,0,0,0,0,0,0,0,0,0
21,20,25,0,22,16,1022,91,0,0,70,0,0,0
21,25,30,0,22,16,1022,91,0,0,70,0,0,0
21,30,35,0,22,16,1022,91,0,0,70,0,0,0
21,35,40,0,22,16,1022,91,0,0,70,0,0,0
21,40,45,0,22,16,1022,91,0,0,70,0,0,0
21,45,50,0,22,16,1022,91,0,0,70,0,0,0
21,50,55,0,22,16,1022,90,0,0,70,0,0,0
21,55,60,0,22,16,1022,90,0,0,70,0,0,0
22,0,5,0,22,16,1022,90,0,0,70,0,0,0
22,5,10,0,22,16,1023,89,0,6,70,0,0,0
22,10,15,0,22,16,1023,89,1,6,70,0,0,0
22,15,20,0,22,16,1023,88,1,9,69,0,0,0
22,20,25,0,22,16,1023,89,1,9,69,0,0,0
22,25,30,0,22,16,1023,90,0,6,69,0,0,0
22,30,35,0,0,0,0,0,0,0,0,0,0,0
22,35,40,0,22,16,1023,90,0,3,69,0,0,0
22,40,45,0,22,16,1023,90,0,4,70,0,0,0
22,45,50,0,22,16,1023,90,0,4,70,0,0,0
22,50,55,0,0,0,0,0,0,0,0,0,0,0
22,55,60,0,21,16,1023,90,0,1,71,0,0,0
23,0,5,0,21,16,1023,90,0,3,71,0,0,0
23,5,10,0,21,16,1023,90,0,6,71,0,0,0
23,10,15,0,21,16,1023,91,0,9,71,0,0,0
23,15,20,0,21,16,1023,91,0,9,72,0,0,0
23,20,25,0,21,16,1023,91,0,3,72,0,0,0
23,25,30,0,21,16,1023,91,0,1,72,0,0,0
